Todas as mensagens de registro de eventos.
Data:	2000-01-01 03:27:01
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
576778    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:19:33 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576779    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:19:34 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576780    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 03:19:42 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576781    	I   	Operacional         	10015   	Modo manual selecionado                 	2000-01-01 03:19:44 	O sistema está no modo Manual.	{args: }
576782    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:19:44 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576783    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:19:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576784    	I   	Operacional         	10002   	O ponteiro do programa foi redefinido   	2000-01-01 03:20:05 	O ponteiro do programa da tarefa T_ROB1 foi redefinido.	{args: "1", "0", "T_ROB1"}
576785    	I   	Operacional         	10016   	Modo Automático Solicitado              	2000-01-01 03:20:08 	O sistema foi solicitado para passar ao modo Automático.	{args: }
576786    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:20:08 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576787    	I   	Operacional         	10017   	Confirmação do modo Automático          	2000-01-01 03:20:13 	O sistema está no modo Automático.	{args: }
576788    	I   	Operacional         	10015   	Modo manual selecionado                 	2000-01-01 03:20:14 	O sistema está no modo Manual.	{args: }
576789    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:20:14 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576790    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:20:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576791    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:20:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576792    	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 03:21:01 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
576793    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576794    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576795    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576796    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:22:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576797    	I   	Operacional         	10002   	O ponteiro do programa foi redefinido   	2000-01-01 03:22:44 	O ponteiro do programa da tarefa T_ROB1 foi redefinido.	{args: "1", "0", "T_ROB1"}
576798    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:22:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576799    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576800    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576801    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576802    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:24:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576803    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:24:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576804    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576805    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576806    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576807    	I   	Operacional         	10018   	Solicitação para modo Manual de velocidade total	2000-01-01 03:26:06 	O sistema foi solicitado para passar ao modo Manual sem qualquer restrição de velocidade.	{args: }
576808    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:26:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576809    	I   	Operacional         	10019   	Velocidade total modo manual confirmado 	2000-01-01 03:26:22 	O sistema está no modo Manual sem qualquer restrição de velocidade.	{args: }
576810    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:26:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }

Operacional mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
576768    	I   	Operacional         	10045   	Reinício do sistema                     	2000-01-01 03:18:27 	Um sistema já instalado foi reiniciado.	{args: }
576769    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:18:58 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576770    	I   	Operacional         	10017   	Confirmação do modo Automático          	2000-01-01 03:18:58 	O sistema está no modo Automático.	{args: }
576771    	I   	Operacional         	10155   	O programa foi reiniciado               	2000-01-01 03:18:58 	A execução da tarefa T_ROB1 foi reiniciada a partir do ponto onde parou anteriormente. Não foi possível determinar o originador.	{args: "1", "T_ROB1"}
576772    	I   	Operacional         	10129   	O programa foi interrompido             	2000-01-01 03:18:59 	A tarefa T_ROB1 foi interrompida. O motivo é que a rotina de evento para RESET ou POWER_ON está pronta.	{args: "1", "T_ROB1"}
576774    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:19:09 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576775    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:19:10 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576778    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:19:33 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576779    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:19:34 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576781    	I   	Operacional         	10015   	Modo manual selecionado                 	2000-01-01 03:19:44 	O sistema está no modo Manual.	{args: }
576782    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:19:44 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576784    	I   	Operacional         	10002   	O ponteiro do programa foi redefinido   	2000-01-01 03:20:05 	O ponteiro do programa da tarefa T_ROB1 foi redefinido.	{args: "1", "0", "T_ROB1"}
576785    	I   	Operacional         	10016   	Modo Automático Solicitado              	2000-01-01 03:20:08 	O sistema foi solicitado para passar ao modo Automático.	{args: }
576786    	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 03:20:08 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
576787    	I   	Operacional         	10017   	Confirmação do modo Automático          	2000-01-01 03:20:13 	O sistema está no modo Automático.	{args: }
576788    	I   	Operacional         	10015   	Modo manual selecionado                 	2000-01-01 03:20:14 	O sistema está no modo Manual.	{args: }
576789    	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 03:20:14 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
576797    	I   	Operacional         	10002   	O ponteiro do programa foi redefinido   	2000-01-01 03:22:44 	O ponteiro do programa da tarefa T_ROB1 foi redefinido.	{args: "1", "0", "T_ROB1"}
576807    	I   	Operacional         	10018   	Solicitação para modo Manual de velocidade total	2000-01-01 03:26:06 	O sistema foi solicitado para passar ao modo Manual sem qualquer restrição de velocidade.	{args: }
576809    	I   	Operacional         	10019   	Velocidade total modo manual confirmado 	2000-01-01 03:26:22 	O sistema está no modo Manual sem qualquer restrição de velocidade.	{args: }

Sistema mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
576777    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:19:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576783    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:19:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576790    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:20:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576791    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:20:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576792    	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 03:21:01 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
576793    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576794    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576795    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:21:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576796    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:22:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576798    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:22:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576799    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576800    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576801    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:23:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576802    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:24:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576803    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:24:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576804    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:09 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576805    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:33 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576806    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:25:57 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576808    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:26:21 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }
576810    	E   	Sistema             	20252   	Alta temperatura do motor, DRV1         	2000-01-01 03:26:45 	Sobreaquecimento no motor do manipulador. Deixe que o motor se resfrie antes de solicitar Motores Ligados (Motors On) novamente.	{args: }

Hardware mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
575343    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:17:01 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575354    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:19:55 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575355    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:20:15 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575361    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:21:25 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575370    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:24:51 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575384    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:29:11 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575395    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:32:11 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
575409    	W   	Hardware            	37050   	Superaquecimento no computador principal	2000-01-01 11:36:13 	A temperatura no computador principal ou no seu processador está muito alta.	{args: "0"}
576269    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 00:00:58 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576270    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 00:01:20 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576279    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 00:00:57 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576280    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 00:01:19 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576299    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 05:09:16 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576305    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 05:09:38 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576343    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 00:00:58 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576349    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 00:01:20 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576664    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 00:00:57 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576665    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 00:01:19 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}
576776    	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 03:19:20 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
576780    	W   	Hardware            	37054   	Ventilador do computador com defeito    	2000-01-01 03:19:42 	Os ventiladores do Computador giram muito lentamente.	{args: "0"}

Programa mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
5409      	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:57:56 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
5416      	E   	Programa            	40611   	Erro de execução                        	2000-01-01 00:57:57 	Tarefa: T_ROB1Não é permitido recuar com esta instrução de movimento.Ref. do Programa /Injetora/rResfriamento/MoveJ/423	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/423"}
5417      	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:57:57 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
5427      	E   	Programa            	40611   	Erro de execução                        	2000-01-01 00:58:09 	Tarefa: T_ROB1Não é permitido recuar com esta instrução de movimento.Ref. do Programa /Injetora/rResfriamento/MoveJ/423	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/423"}
5428      	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:58:09 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
5435      	E   	Programa            	40611   	Erro de execução                        	2000-01-01 00:58:10 	Tarefa: T_ROB1Não é permitido recuar com esta instrução de movimento.Ref. do Programa /Injetora/rResfriamento/MoveJ/423	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/423"}
5436      	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:58:10 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
6910      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 05:24:54 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6918      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 05:26:50 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6922      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 05:29:34 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6923      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 05:39:00 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6924      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 05:47:32 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6925      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 06:09:12 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
6930      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 07:00:13 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
7000      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 07:53:47 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
7573      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 11:45:52 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
7711      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 13:07:29 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
8086      	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 04:07:28 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
328911    	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2000-01-03 05:30:22 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
328912    	E   	Programa            	40223   	Erro de execução                        	2000-01-03 05:30:22 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}

Movimento mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
576634    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:44:14 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
576635    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:44:17 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
576636    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:44:28 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
576637    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:45:17 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
576638    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:45:34 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
576639    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:45:37 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
576640    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:45:41 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
576641    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:45:52 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
576642    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:46:40 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
576643    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:46:58 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
