Todas as mensagens de registro de eventos.
Data:	2000-01-01 04:58:58
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1421361   	I   	Operacional         	10129   	O programa foi interrompido             	2000-01-01 04:53:28 	A tarefa T_ROB1 foi interrompida. O motivo é que a rotina de evento para RESET ou POWER_ON está pronta.	{args: "1", "T_ROB1"}
1421362   	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 04:53:49 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
1421363   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:53:56 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421364   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:53:57 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421365   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:53:57 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421366   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:53:58 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421367   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:56:50 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421368   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:56:51 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421369   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:56:51 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421370   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:56:51 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421371   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:56:51 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421372   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:56:51 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421373   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:57:10 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421374   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:57:11 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421375   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:57:11 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421376   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:57:15 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421377   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:57:24 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421378   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:57:25 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421379   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:57:25 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421380   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:31 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421381   	I   	Operacional         	10014   	Estado de falha do sistema              	2000-01-01 04:57:31 	A execução de todas as tarefas NORMAIS foi interrompida devido à falha no funcionamento do robô.	{args: }
1421382   	E   	Hardware            	39460   	Voltagem do Link DC Muito Alta          	2000-01-01 04:57:31 	A voltagem do link DC está muito baixa para a unidade retificadora no link de comunicação da unidade 1, módulo de acionamento 1. 	{args: "1", "rob1_6", "1", "1", "0"}
1421383   	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2000-01-01 04:57:31 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_2, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_2", "1", "1", "4"}
1421385   	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2000-01-01 04:57:31 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_4, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_4", "1", "1", "3"}
1421387   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:34 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421388   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:39 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421389   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:40 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421390   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:43 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}

Operacional mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1421317   	I   	Operacional         	10014   	Estado de falha do sistema              	2000-01-01 01:55:03 	A execução de todas as tarefas NORMAIS foi interrompida devido à falha no funcionamento do robô.	{args: }
1421354   	I   	Operacional         	10045   	Reinício do sistema                     	2000-01-01 04:52:56 	Um sistema já instalado foi reiniciado.	{args: }
1421356   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:53:27 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421357   	I   	Operacional         	10015   	Modo manual selecionado                 	2000-01-01 04:53:27 	O sistema está no modo Manual.	{args: }
1421358   	I   	Operacional         	10155   	O programa foi reiniciado               	2000-01-01 04:53:27 	A execução da tarefa T_ROB1 foi reiniciada a partir do ponto onde parou anteriormente. Não foi possível determinar o originador.	{args: "1", "T_ROB1"}
1421360   	I   	Operacional         	10036   	Contador de rotações desatualizado      	2000-01-01 04:53:27 	Após a verificação, o sistema identificou que os contadores de rotações de um ou mais eixos do manipulador não estão atualizados.	{args: }
1421361   	I   	Operacional         	10129   	O programa foi interrompido             	2000-01-01 04:53:28 	A tarefa T_ROB1 foi interrompida. O motivo é que a rotina de evento para RESET ou POWER_ON está pronta.	{args: "1", "T_ROB1"}
1421363   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:53:56 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421365   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:53:57 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421366   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:53:58 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421367   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:56:50 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421369   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:56:51 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421370   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:56:51 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421372   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:56:51 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421373   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:57:10 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421375   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:57:11 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421376   	I   	Operacional         	10012   	Estado de parada de proteção de segurança	2000-01-01 04:57:15 	O sistema encontra-se no estado de Parada de proteção. Ele entra nesse estado depois de passar do modo Automático para o Manual ou depois que o circuito de Motores ligados foi fechado por uma Parada de Emergência, Parada Geral, Parada Automática ou Parada Superior.	{args: }
1421377   	I   	Operacional         	10010   	Estado de motores desligados            	2000-01-01 04:57:24 	O sistema encontra-se no estado de Motores desligados. Ele entra nesse estado depois de passar do modo Manual para o Automático ou depois que o circuito de Motores ligados foi aberto enquanto o programa era executado.	{args: }
1421379   	I   	Operacional         	10011   	Estado de motores ligados               	2000-01-01 04:57:25 	O sistema encontra-se no estado de Motores ligados.	{args: }
1421381   	I   	Operacional         	10014   	Estado de falha do sistema              	2000-01-01 04:57:31 	A execução de todas as tarefas NORMAIS foi interrompida devido à falha no funcionamento do robô.	{args: }

Sistema mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1421016   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:13:52 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421017   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:13:54 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421018   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:13:57 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421019   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:13:59 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421020   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:14:23 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421021   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:14:29 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421022   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:14:30 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421023   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:14:30 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421024   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:14:30 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421031   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:18:59 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421046   	E   	Sistema             	20224   	Conflito no Dispositivo de Ativação     	2000-01-01 01:22:02 	Somente uma das duas cadeias do Dispositivo de Ativação estava aberta.	{args: }
1421053   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:23:00 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421065   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:27:21 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421066   	E   	Sistema             	20206   	A Parada Geral está aberta              	2000-01-01 01:30:00 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
1421359   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:53:27 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421364   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:53:57 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421368   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:56:51 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421371   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:56:51 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421374   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:57:11 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }
1421378   	E   	Sistema             	20032   	Contador de revoluções desatualizado    	2000-01-01 04:57:25 	O contador de revoluções está desatualizado.Um ou vários eixos de medição absoluta não estão sincronizados.	{args: }

Hardware mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1421343   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:28:00 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421344   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:28:16 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421345   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:28:19 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421346   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:28:55 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421347   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:31:56 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421348   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:33:47 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421349   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:33:48 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421350   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:33:48 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421351   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:36:47 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421352   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:36:54 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421353   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:36:54 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421362   	W   	Hardware            	37053   	Nível da voltagem da bateria CMOS baixo 	2000-01-01 04:53:49 	A bateria CMOS na placa do computador está vazia.	{args: "0"}
1421380   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:31 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421382   	E   	Hardware            	39460   	Voltagem do Link DC Muito Alta          	2000-01-01 04:57:31 	A voltagem do link DC está muito baixa para a unidade retificadora no link de comunicação da unidade 1, módulo de acionamento 1. 	{args: "1", "rob1_6", "1", "1", "0"}
1421383   	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2000-01-01 04:57:31 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_2, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_2", "1", "1", "4"}
1421385   	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2000-01-01 04:57:31 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_4, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_4", "1", "1", "3"}
1421387   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:34 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421388   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:39 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421389   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:40 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}
1421390   	E   	Hardware            	38101   	Falha na comunicação SMB                	2000-01-01 04:57:43 	Uma falha na transmissão foi detectada entre o computador do eixo e placa de medição serial no link de medição 1 no Módulo de Acionamento 1.	{args: "1", "1"}

Programa mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1284887   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 00:27:22 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286217   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 08:58:08 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286227   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 08:59:06 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286228   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 08:59:17 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286229   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-01 08:59:36 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286254   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:11:06 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286307   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:18:30 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286308   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:18:56 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286359   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:27:27 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286390   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:32:33 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286426   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:38:39 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286437   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:51:29 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1286460   	E   	Programa            	40160   	Erros no programa RAPID.                	2000-01-02 01:54:56 	Tarefa T_ROB1: Há erros no programa RAPID. 	{args: "T_ROB1"}
1304580   	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2000-01-01 00:02:08 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
1304581   	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:02:08 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
1313995   	W   	Programa            	41472   	Erro de instrução                       	2000-01-01 00:04:04 	Tarefa: T_ROB1Não há cliente, por ex.: uma Unidade de Programação atendendo a instrução. Ref. do programa /Injetora/rAutoReset/TPReadFK/327	{args: "T_ROB1", "/Injetora/rAutoReset/TPReadFK/327", "ERR_TP_NO_CLIENT"}
1313996   	E   	Programa            	41472   	Erro de instrução                       	2000-01-01 00:04:04 	Tarefa: T_ROB1Não há cliente, por ex.: uma Unidade de Programação atendendo a instrução. Ref. do programa /Injetora/rAutoReset/TPReadFK/327	{args: "T_ROB1", "/Injetora/rAutoReset/TPReadFK/327", "ERR_TP_NO_CLIENT"}
1313997   	E   	Programa            	40228   	Erro de execução                        	2000-01-01 00:04:04 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução 41472. 	{args: "T_ROB1", "41472"}
1409409   	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2000-01-01 00:01:10 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
1409410   	E   	Programa            	40223   	Erro de execução                        	2000-01-01 00:01:10 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}

Movimento mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1420615   	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 11:55:19 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/594	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/594"}
1420616   	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 11:55:29 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/614	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/614"}
1420816   	E   	Movimento           	50242   	Não sincronização devido aos dados CFG  	2000-01-01 00:30:34 	- Incompatibilidade entre o controlador e os dados cfg para a junta rob1_2 (desvio ou posição de calibração) ou- Sinalizadores válidos para desvio de calibração ou comutação não são verdadeiros em cfg.	{args: "rob1_2"}
1420818   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:30:47 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420856   	E   	Movimento           	50021   	Erro na posição da junta                	2000-01-01 00:50:26 	A posição real da junta rob1_2 está muito afastada da posição solicitada.	{args: "rob1_2"}
1420908   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:21 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420909   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:22 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420910   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:22 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420911   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:22 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420912   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:22 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420913   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:22 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420914   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:31 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420915   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:31 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420916   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:32 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420917   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:32 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420918   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:32 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
1420919   	E   	Movimento           	50296   	Diferença nos dados da memória SMB      	2000-01-01 00:58:32 	Os dados na memória SMB não são os mesmos que na cabine da unidade mecânica ROB_1.	{args: "ROB_1"}
