Todas as mensagens de registro de eventos.
Data:	2014-05-06 21:37:15
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
748236    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:31:18 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748237    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:31:18 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748238    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:31:18 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748245    	E   	Sistema             	20074   	Comando não permitido                   	2014-05-06 21:32:23 	O comando não é permitido no estado Parada de Proteção.	{args: "140"}
748250    	E   	Sistema             	20074   	Comando não permitido                   	2014-05-06 21:32:39 	O comando não é permitido no estado Parada de Proteção.	{args: "140"}
748253    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:32:55 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748254    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:32:55 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748258    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:33:05 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748259    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:33:05 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748261    	E   	Sistema             	20206   	A Parada Geral está aberta              	2014-05-06 21:33:38 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
748269    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:34:31 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748270    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:34:31 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748275    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:35:00 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748276    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:35:00 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }
748277    	E   	Sistema             	20205   	A Parada Automática está aberta         	2014-05-06 21:35:33 	O circuito Parada com Segurança do Modo Automático foi interrompido.	{args: }
748278    	E   	Sistema             	20206   	A Parada Geral está aberta              	2014-05-06 21:35:33 	O circuito Parada com Segurança do Modo Geral foi interrompido.	{args: }
748283    	E   	Sistema             	20212   	Falha de dois canais, cadeia RUN        	2014-05-06 21:36:45 	Somente uma das duas cadeias RUN foi fechada.	{args: }
748284    	E   	Sistema             	20223   	Conflito da Parada de Emergência        	2014-05-06 21:36:45 	Somente uma das duas cadeias de Parada de Emergência estava aberta.	{args: }

Hardware mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
677948    	E   	Hardware            	37001   	Erro de ativação do contator Motores LIGADOS	2014-04-10 20:50:55 	O contator de Motores ligados1 no módulo de acionamento1 falhou ao fechar quando instruído.	{args: "1", "1"}
713500    	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2014-04-24 05:43:19 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_3, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_3", "1", "1", "6"}
736979    	E   	Hardware            	37001   	Erro de ativação do contator Motores LIGADOS	2014-04-30 11:37:10 	O contator de Motores ligados1 no módulo de acionamento1 falhou ao fechar quando instruído.	{args: "1", "1"}
736985    	E   	Hardware            	39460   	Voltagem do Link DC Muito Alta          	2014-04-30 11:37:32 	A voltagem do link DC está muito baixa para a unidade retificadora no link de comunicação da unidade 1, módulo de acionamento 1. 	{args: "1", "rob1_4", "1", "1", "0"}
741917    	W   	Hardware            	39402   	Aviso de Referência do Ângulo do Motor  	2014-05-01 18:23:49 	A referência do ângulo do motor está aumentando muito rapidamente para a junta rob1_2, conectada ao Módulo de Acionamento 1. 	{args: "1", "rob1_2", "1", "1", "4"}

Programa mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
682083    	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2014-04-11 14:35:55 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
682084    	E   	Programa            	40223   	Erro de execução                        	2014-04-11 14:35:55 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
689700    	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2014-04-13 23:13:41 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
689701    	E   	Programa            	40223   	Erro de execução                        	2014-04-13 23:13:41 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}
738803    	E   	Programa            	40672   	Zona Global Já Está Em Uso              	2014-04-30 20:21:57 	Tarefa: T_ROB1Não é possível acrescentar uma zona global wztemp_Home . Outra zona global com o mesmo nome já está definido no sistema.Ref. do Programa /WZHOME/wz_Home/WZDOSet/24	{args: "T_ROB1", "wztemp_Home", "/WZHOME/wz_Home/WZDOSet/24"}
738804    	E   	Programa            	40223   	Erro de execução                        	2014-04-30 20:21:57 	A execução da tarefa T_ROB1 foi interrompida por um erro de tempo de execução.	{args: "T_ROB1"}

Movimento mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
747983    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:40:38 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/434	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/434"}
747984    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:40:46 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/437	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/437"}
747985    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:40:48 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/440	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/440"}
748023    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:46:07 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
748024    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:52:22 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rInspecao/MoveL/399	{args: "T_ROB1", "/Injetora/rInspecao/MoveL/399"}
748025    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:52:30 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/434	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/434"}
748026    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:52:37 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/437	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/437"}
748027    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:52:40 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/440	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/440"}
748028    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:53:50 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rInspecao/MoveL/399	{args: "T_ROB1", "/Injetora/rInspecao/MoveL/399"}
748029    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:53:58 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/434	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/434"}
748030    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:54:05 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/437	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/437"}
748031    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:54:08 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/440	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/440"}
748032    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:55:18 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rInspecao/MoveL/399	{args: "T_ROB1", "/Injetora/rInspecao/MoveL/399"}
748033    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:55:25 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/434	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/434"}
748034    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:55:33 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/437	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/437"}
748035    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:55:35 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/440	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/440"}
748036    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:56:45 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rInspecao/MoveL/399	{args: "T_ROB1", "/Injetora/rInspecao/MoveL/399"}
748037    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:56:53 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/434	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/434"}
748038    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:57:00 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/437	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/437"}
748039    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2014-05-06 15:57:03 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/440	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/440"}

IO & Comunicação mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
679629    	W   	IO & Comunicação    	71300   	Aviso de comunicação do barramento DeviceNet	2014-04-11 03:40:34 	Um menor número de erros de comunicação ocorreram no barramento DeviceNet <DeviceNet1>.	{args: "DeviceNet1"}
679630    	E   	IO & Comunicação    	71058   	Perda de comunicação com a unidade de E/S	2014-04-11 03:40:37 	As comunicações anteriormente funcionando com a unidade de E/S BOARD11 com endereço 11 no bus de E/S DeviceNet1 foram perdidas.	{args: "BOARD11", "DeviceNet1", "11"}
679631    	I   	IO & Comunicação    	71276   	Comunicação estabelecida com a unidade de E/S	2014-04-11 03:41:03 	Comunicação estabelecida com unidade E/S <BOARD11>.	{args: "BOARD11"}
705124    	W   	IO & Comunicação    	71300   	Aviso de comunicação do barramento DeviceNet	2014-04-17 18:10:14 	Um menor número de erros de comunicação ocorreram no barramento DeviceNet <DeviceNet1>.	{args: "DeviceNet1"}
705126    	E   	IO & Comunicação    	71058   	Perda de comunicação com a unidade de E/S	2014-04-17 18:10:17 	As comunicações anteriormente funcionando com a unidade de E/S BOARD11 com endereço 11 no bus de E/S DeviceNet1 foram perdidas.	{args: "BOARD11", "DeviceNet1", "11"}
705127    	I   	IO & Comunicação    	71276   	Comunicação estabelecida com a unidade de E/S	2014-04-17 18:13:16 	Comunicação estabelecida com unidade E/S <BOARD11>.	{args: "BOARD11"}

Interno mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
710493    	E   	Interno             	100000  	Erro interno                            	2014-04-23 04:14:09 	Refsup.c 567 REFSUP_ERROR_CP_WCP_SPEED_MANUAL_MODE robot 0	{args: "Refsup.c 567 REFSUP_ERROR_CP_WCP_SPEED_MANUAL_MODE robot 0"}
719740    	E   	Interno             	100000  	Erro interno                            	2014-04-25 08:23:15 	Master.c 1466 master_request_control: Resource 1 instance 0 requested by internal client 3 held by local client 25 ( with  on FlexPendant)	{args: "Master.c 1466 master_request_control: Resource 1 instance 0 requested by internal client 3 held by local client 25 ( with  on FlexPendant)"}
719741    	E   	Interno             	100000  	Erro interno                            	2014-04-25 08:23:15 	Cabts.c 10424 Regain on path: master_request_control returnd -2	{args: "Cabts.c 10424 Regain on path: master_request_control returnd -2"}
719742    	E   	Interno             	100000  	Erro interno                            	2014-04-25 08:23:15 	Cabts.c 9535  An order_regain_to_path failed -2 	{args: "Cabts.c 9535  An order_regain_to_path failed -2 "}
